Time_s,EC_true,R_soil_true_Ohm,I_true_A,I_meas_A,I_comp_A,EC_raw,EC_est,Error_raw,Error_comp
0.075,6.66666666666667e-06,15000,6.66666573294694e-05,6.42404239576525e-05,6.80930918909938e-05,6.4240313363549e-06,6.80928082675904e-06,-2.42635330311767e-07,1.42614160092369e-07
0.076,6.66666666666667e-06,15000,6.66666573294694e-05,6.42055471035314e-05,6.8093216604758e-05,6.42055269229532e-06,6.80929332322483e-06,-2.46113974371344e-07,1.42626656558163e-07
0.077,6.66666666666667e-06,15000,6.66666573294694e-05,6.76305427125002e-05,6.80937755210438e-05,6.76302891242272e-06,6.80934932785713e-06,9.63622457560504e-08,1.42682661190467e-07
0.078,6.66666666666667e-06,15000,6.66666573294694e-05,6.64389644193177e-05,6.80940957474569e-05,6.6438637588288e-06,6.8093814156581e-06,-2.28029078378694e-08,1.42714748991429e-07
0.079,6.66666666666667e-06,15000,6.66666573294694e-05,6.64066477078055e-05,6.80935600151676e-05,6.64063699470088e-06,6.80932773358863e-06,-2.60296719657844e-08,1.42661066921964e-07
0.08,6.66666666666667e-06,15000,6.66666573294694e-05,6.93026185472044e-05,6.80920382651065e-05,6.9302261787277e-06,6.80917525403708e-06,2.6355951206103e-07,1.42508587370414e-07
0.081,6.66666666666667e-06,15000,6.66666573294694e-05,6.72828315455021e-05,6.8092486321754e-05,6.72826855196998e-06,6.80922014866137e-06,6.16018853033135e-08,1.42553481994703e-07
0.082,6.66666666666667e-06,15000,6.66666573294694e-05,6.71159407092714e-05,6.8092646307928e-05,6.71156034118015e-06,6.80923617918671e-06,4.48936745134882e-08,1.42569512520041e-07
0.083,6.66666666666667e-06,15000,6.66666573294694e-05,6.96078476030673e-05,6.80927272619742e-05,6.96074879930788e-06,6.8092442907657e-06,2.94082132641214e-07,1.42577624099036e-07
0.084,6.66666666666667e-06,15000,6.66666573294694e-05,6.53221201308613e-05,6.80926216813491e-05,6.53218452697704e-06,6.80923371161232e-06,-1.34482139689622e-07,1.42567044945657e-07
0.085,6.66666666666667e-06,15000,6.66666573294694e-05,6.80133073314971e-05,6.80918431591751e-05,6.8012957097655e-06,6.8091557048916e-06,1.34629043098834e-07,1.42489038224931e-07
0.086,6.66666666666667e-06,15000,6.66666573294694e-05,6.82625972743694e-05,6.80919633084047e-05,6.82623298854709e-06,6.8091677435424e-06,1.59566321880428e-07,1.42501076875734e-07
0.087,6.66666666666667e-06,15000,6.66666573294694e-05,6.63304818093194e-05,6.80925569112902e-05,6.63304435464542e-06,6.80922722168419e-06,-3.36223120212457e-08,1.42560555017525e-07
0.088,6.66666666666667e-06,15000,6.66666573294694e-05,6.71548795864182e-05,6.80923033296669e-05,6.7154595476457e-06,6.80920181304892e-06,4.87928809790353e-08,1.42535146382252e-07
0.089,6.66666666666667e-06,15000,6.66666573294694e-05,6.46802908785895e-05,6.80930970365166e-05,6.46799627827237e-06,6.80928134234556e-06,-1.98670388394297e-07,1.42614675678896e-07
0.09,6.66666666666667e-06,15000,6.66666573294694e-05,6.47135084643126e-05,6.80933899830639e-05,6.4713220200328e-06,6.80931069601111e-06,-1.95344646633862e-07,1.42644029344443e-07
0.091,6.66666666666667e-06,15000,6.66666573294694e-05,6.69597957134604e-05,6.80938015190106e-05,6.69596989180843e-06,6.8093519329326e-06,2.93032251417612e-08,1.42685266265929e-07
0.092,6.66666666666667e-06,15000,6.66666573294694e-05,6.80673270137261e-05,6.80932951347022e-05,6.80670013894552e-06,6.80930119204109e-06,1.4003347227885e-07,1.42634525374425e-07
0.093,6.66666666666667e-06,15000,6.66666573294694e-05,7.14074999798039e-05,6.809324882634e-05,7.14074843380311e-06,6.80929655187268e-06,4.74081767136442e-07,1.42629885206014e-07
0.094,6.66666666666667e-06,15000,6.66666573294694e-05,6.55802193580833e-05,6.80940142893264e-05,6.55798858247854e-06,6.80937325324128e-06,-1.08678084188127e-07,1.4270658657461e-07
0.095,6.66666666666667e-06,15000,6.66666573294694e-05,6.71121843957747e-05,6.80939507250822e-05,6.71118443620331e-06,6.80936688387402e-06,4.45177695366468e-08,1.42700217207352e-07
0.096,6.66666666666667e-06,15000,6.66666573294694e-05,6.66297989143137e-05,6.8094544395962e-05,6.66297933723281e-06,6.80942637230824e-06,-3.68732943386018e-09,1.42759705641574e-07
0.097,6.66666666666667e-06,15000,6.66666573294694e-05,6.33147119727438e-05,6.80963912240572e-05,6.33146568240965e-06,6.80961143925554e-06,-3.35200984257012e-07,1.42944772588868e-07
0.098,6.66666666666667e-06,15000,6.66666573294694e-05,6.59932944492836e-05,6.80974211742277e-05,6.59932123742679e-06,6.80971465287025e-06,-6.73454292398794e-08,1.43047986203586e-07
0.099,6.66666666666667e-06,15000,6.66666573294694e-05,6.35649429506744e-05,6.80986175685929e-05,6.35647388147477e-06,6.80983455015893e-06,-3.10192785191893e-07,1.43167883492268e-07
0.1,6.66666666666667e-06,15000,6.66666573294694e-05,6.8288252016062e-05,6.81007252004456e-05,6.82879366234909e-06,6.81004577786078e-06,1.6212699568242e-07,1.43379111194117e-07
0.101,6.66666666666667e-06,15000,6.66666573294694e-05,6.51920119511727e-05,6.81020151129128e-05,6.51917392859139e-06,6.81017505986498e-06,-1.47492738075274e-07,1.43508393198311e-07
0.102,6.66666666666667e-06,15000,6.66666573294694e-05,6.69639383933473e-05,6.81027687510448e-05,6.69638258632447e-06,6.8102505958265e-06,2.97159196577987e-08,1.43583929159838e-07
0.103,6.66666666666667e-06,15000,6.66666573294694e-05,6.58098984923675e-05,6.81045916365191e-05,6.5809599173659e-06,6.81043330769133e-06,-8.57067493007692e-08,1.43766641024659e-07
0.104,6.66666666666667e-06,15000,6.66666573294694e-05,6.73308029384146e-05,6.81044480149632e-05,6.73305246419118e-06,6.81041891182761e-06,6.63857975245141e-08,1.4375224516094e-07
0.105,6.66666666666667e-06,15000,6.66666573294694e-05,6.57122173685943e-05,6.81044578739196e-05,6.57122187514397e-06,6.81041990003521e-06,-9.54447915226976e-08,1.43753233368541e-07
0.106,6.66666666666667e-06,15000,6.66666573294694e-05,6.76672322438307e-05,6.81063250257297e-05,6.76669107230477e-06,6.81060705824059e-06,1.00024405638101e-07,1.43940391573927e-07
0.107,6.66666666666667e-06,15000,6.66666573294694e-05,6.81153215065302e-05,6.81071159901336e-05,6.81150898514921e-06,6.8106863454572e-06,1.44842318482542e-07,1.44019678790529e-07
0.108,6.66666666666667e-06,15000,6.66666573294694e-05,6.98592914129597e-05,6.8107565523752e-05,6.98590107311268e-06,6.81073140806678e-06,3.1923440644601e-07,1.44064741400118e-07
0.109,6.66666666666667e-06,15000,6.66666573294694e-05,6.64447762423412e-05,6.810835863833e-05,6.64444439136807e-06,6.81081091372513e-06,-2.22222752985977e-08,1.44144247058463e-07
0.11,6.66666666666667e-06,15000,6.66666573294694e-05,6.29617681027481e-05,6.81086555014084e-05,6.29615173668745e-06,6.81084067319972e-06,-3.70514929979214e-07,1.44174006533053e-07
0.111,6.66666666666667e-06,15000,6.66666573294694e-05,6.52903802306983e-05,6.81089333306609e-05,6.5290058037641e-06,6.81086852483612e-06,-1.37660862902567e-07,1.44201858169457e-07
0.112,6.66666666666667e-06,15000,6.66666573294694e-05,6.9223625031385e-05,6.81091461994344e-05,6.92233341980783e-06,6.81088986451309e-06,2.5566675314116e-07,1.44223197846427e-07
0.113,6.66666666666667e-06,15000,6.66666573294694e-05,6.48759199000959e-05,6.81092445412176e-05,6.48756843843268e-06,6.81089972312911e-06,-1.79098228233982e-07,1.44233056462442e-07
0.114,6.66666666666667e-06,15000,6.66666573294694e-05,6.85205119007187e-05,6.8109075922873e-05,6.85204216259953e-06,6.81088281941089e-06,1.85375495932867e-07,1.4421615274422e-07
0.115,6.66666666666667e-06,15000,6.66666573294694e-05,6.70218920320157e-05,6.81095134549075e-05,6.70216127653274e-06,6.81092668146821e-06,3.54946098660736e-08,1.44260014801548e-07
0.116,6.66666666666667e-06,15000,6.66666573294694e-05,6.93753783107152e-05,6.81095982724171e-05,6.93751202339654e-06,6.81093518438635e-06,2.70845356729871e-07,1.44268517719686e-07
0.117,6.66666666666667e-06,15000,6.66666573294694e-05,6.32878651772016e-05,6.81110641986798e-05,6.32877096113867e-06,6.81108214620568e-06,-3.37895705527993e-07,1.4441547953901e-07
0.118,6.66666666666667e-06,15000,6.66666573294694e-05,6.64487691588754e-05,6.81117035596846e-05,6.6448433641338e-06,6.8111462453153e-06,-2.18233025328629e-08,1.44479578648636e-07
0.119,6.66666666666667e-06,15000,6.66666573294694e-05,6.463968849841e-05,6.8112880450866e-05,6.463935811354e-06,6.8112642376437e-06,-2.02730855312662e-07,1.44597570977036e-07
0.12,6.66666666666667e-06,15000,6.66666573294694e-05,7.20166658212293e-05,6.81132624907977e-05,7.20164916756836e-06,6.81130254094327e-06,5.3498250090169e-07,1.44635874276607e-07
0.121,6.66666666666667e-06,15000,6.66666573294694e-05,6.82853555190416e-05,6.81136843864884e-05,6.82850445842054e-06,6.8113448406793e-06,1.61837791753869e-07,1.44678174012631e-07
0.122,6.66666666666667e-06,15000,6.66666573294694e-05,6.92788649616909e-05,6.81150219683488e-05,6.92785091089453e-06,6.81147895161299e-06,2.61184244227865e-07,1.4481228494632e-07
0.123,6.66666666666667e-06,15000,6.66666573294694e-05,6.49125176651921e-05,6.81165024995757e-05,6.49122112656575e-06,6.81162740133999e-06,-1.75445540100913e-07,1.44960734673325e-07
0.124,6.66666666666667e-06,15000,6.66666573294694e-05,6.59702033035216e-05,6.81170017683757e-05,6.59700375146549e-06,6.81167746342294e-06,-6.9662915201176e-08,1.45010796756273e-07
0.125,6.66666666666667e-06,15000,6.66666573294694e-05,6.63228626581553e-05,6.8118633899333e-05,6.63228579047826e-06,6.81184112363771e-06,-3.43808761884052e-08,1.45174456971047e-07
0.126,6.66666666666667e-06,15000,6.66666573294694e-05,6.87807307964709e-05,6.81194347441569e-05,6.87806042824104e-06,6.81192143038612e-06,2.11393761574378e-07,1.45254763719458e-07
0.127,6.66666666666667e-06,15000,6.66666573294694e-05,6.63154915931638e-05,6.81201621508497e-05,6.63154811266899e-06,6.81199437458049e-06,-3.511855399768e-08,1.45327707913827e-07
0.128,6.66666666666667e-06,15000,6.66666573294694e-05,6.80718061940779e-05,6.81221327397622e-05,6.80714864667412e-06,6.81219199268243e-06,1.40481980007457e-07,1.45525326015759e-07
0.129,6.66666666666667e-06,15000,6.66666573294694e-05,6.31388021932079e-05,6.81236547518384e-05,6.31385053436744e-06,6.81234463365237e-06,-3.52816132299229e-07,1.45677966985703e-07
0.13,6.66666666666667e-06,15000,6.66666573294694e-05,6.61828006738277e-05,6.81247477030825e-05,6.61824612146466e-06,6.81245424878829e-06,-4.84205452020027e-08,1.45787582121625e-07
0.131,6.66666666666667e-06,15000,6.66666573294694e-05,6.53421637708578e-05,6.81254961505278e-05,6.534193474932e-06,6.81252931471004e-06,-1.32473191734666e-07,1.45862648043371e-07
0.132,6.66666666666667e-06,15000,6.66666573294694e-05,6.39930609317017e-05,6.81256038715957e-05,6.39928070995931e-06,6.81254011878617e-06,-2.67385956707358e-07,1.45873452119502e-07
0.133,6.66666666666667e-06,15000,6.66666573294694e-05,6.77307004939115e-05,6.81259998204908e-05,6.7730355192498e-06,6.81257983147943e-06,1.06368852583132e-07,1.45913164812768e-07
0.134,6.66666666666667e-06,15000,6.66666573294694e-05,6.7326868852838e-05,6.81277137576796e-05,6.7326598843146e-06,6.81275174047336e-06,6.5993217647938e-08,1.46085073806688e-07
0.135,6.66666666666667e-06,15000,6.66666573294694e-05,6.68826916735219e-05,6.8126812739359e-05,6.68825013511443e-06,6.81266136667913e-06,2.15834684477675e-08,1.45994700012462e-07
0.136,6.66666666666667e-06,15000,6.66666573294694e-05,6.4433829402671e-05,6.81268539562822e-05,6.44335788493825e-06,6.81266550075998e-06,-2.23308781728418e-07,1.45998834093314e-07
0.137,6.66666666666667e-06,15000,6.66666573294694e-05,6.88455285981616e-05,6.81272000086016e-05,6.8845407162596e-06,6.81270021020242e-06,2.17874049592929e-07,1.46033543535751e-07
0.138,6.66666666666667e-06,15000,6.66666573294694e-05,6.74536989089755e-05,6.81277750796048e-05,6.74533927009604e-06,6.81275789126235e-06,7.86726034293725e-08,1.4609122459568e-07
0.139,6.66666666666667e-06,15000,6.66666573294694e-05,6.6291372643802e-05,6.81270379526832e-05,6.62912626280837e-06,6.81268395576488e-06,-3.75404038582987e-08,1.46017289098212e-07
0.14,6.66666666666667e-06,15000,6.66666573294694e-05,6.68694891619527e-05,6.81278717261169e-05,6.68692610710142e-06,6.8127675852451e-06,2.02594404347556e-08,1.46100918578434e-07
0.141,6.66666666666667e-06,15000,6.66666573294694e-05,6.63601151755569e-05,6.81288413246916e-05,6.6359963089193e-06,6.81286484089575e-06,-3.06703577473663e-08,1.4619817422908e-07
0.142,6.66666666666667e-06,15000,6.66666573294694e-05,6.3694308639567e-05,6.81286778248534e-05,6.36940653546472e-06,6.81284844083877e-06,-2.9726013120195e-07,1.46181774172101e-07
0.143,6.66666666666667e-06,15000,6.66666573294694e-05,6.63200332797146e-05,6.81289763840823e-05,6.63200414118812e-06,6.8128783882574e-06,-3.46625254785458e-08,1.46211721590732e-07
0.144,6.66666666666667e-06,15000,6.66666573294694e-05,6.53432378609299e-05,6.81286282351517e-05,6.53430116446582e-06,6.81284346669696e-06,-1.32365502200846e-07,1.46176800030297e-07
0.145,6.66666666666667e-06,15000,6.66666573294694e-05,6.50794563018292e-05,6.81302035221421e-05,6.50793496280178e-06,6.81300148089414e-06,-1.58731703864884e-07,1.46334814227477e-07
0.146,6.66666666666667e-06,15000,6.66666573294694e-05,6.47630680528755e-05,6.81309306253362e-05,6.47629028439893e-06,6.81307441777674e-06,-1.90376382267733e-07,1.46407751110073e-07
0.147,6.66666666666667e-06,15000,6.66666573294694e-05,6.58803925810047e-05,6.81312347442301e-05,6.58800557495143e-06,6.81310492489186e-06,-7.86610917152399e-08,1.46438258225194e-07
0.148,6.66666666666667e-06,15000,6.66666573294694e-05,6.32488827800369e-05,6.81310824118855e-05,6.32486222144413e-06,6.81308964392493e-06,-3.41804445222535e-07,1.46422977258267e-07
0.149,6.66666666666667e-06,15000,6.66666573294694e-05,6.8566813211421e-05,6.81316233043831e-05,6.85665724279516e-06,6.81314390297068e-06,1.89990576128494e-07,1.46477236304009e-07
0.15,6.66666666666667e-06,15000,6.66666573294694e-05,6.77719937583351e-05,6.81332363511263e-05,6.77716969060202e-06,6.81330571914146e-06,1.10503023935355e-07,1.46639052474792e-07
0.151,6.66666666666667e-06,15000,6.66666573294694e-05,6.68052831483517e-05,6.8133895989645e-05,6.68049460473074e-06,6.8133718943788e-06,1.38279380640781e-08,1.46705227712138e-07
0.152,6.66666666666667e-06,15000,6.66666573294694e-05,6.67800173757198e-05,6.81346081517155e-05,6.67796712859301e-06,6.81344334024595e-06,1.13004619263458e-08,1.46776673579285e-07
0.153,6.66666666666667e-06,15000,6.66666573294694e-05,6.54131334586207e-05,6.81342705986009e-05,6.54131192688512e-06,6.81340947589259e-06,-1.25354739781546e-07,1.46742809225925e-07
0.154,6.66666666666667e-06,15000,6.66666573294694e-05,6.86701752443337e-05,6.81348562929204e-05,6.86698231057387e-06,6.81346823473973e-06,2.00315643907201e-07,1.46801568073068e-07
0.155,6.66666666666667e-06,15000,6.66666573294694e-05,6.66070608455821e-05,6.81358535942357e-05,6.66069858280162e-06,6.81356828973346e-06,-5.96808386504592e-09,1.46901623066793e-07
0.156,6.66666666666667e-06,15000,6.66666573294694e-05,6.55664733020131e-05,6.81353946669393e-05,6.5566133947531e-06,6.81352224714727e-06,-1.10053271913571e-07,1.46855580480604e-07
0.157,6.66666666666667e-06,15000,6.66666573294694e-05,6.92698560731073e-05,6.81366290901491e-05,6.92695048224745e-06,6.81364609396677e-06,2.60283815580783e-07,1.46979427300107e-07
0.158,6.66666666666667e-06,15000,6.66666573294694e-05,6.64464564400823e-05,6.81387644043605e-05,6.64461227111727e-06,6.81386033572258e-06,-2.20543955493941e-08,1.47193669055917e-07
0.159,6.66666666666667e-06,15000,6.66666573294694e-05,6.57948420869212e-05,6.81381868349291e-05,6.57945703070174e-06,6.81380238531568e-06,-8.72096359649265e-08,1.47135718649014e-07
0.16,6.66666666666667e-06,15000,6.66666573294694e-05,6.63251456276924e-05,6.81372672577807e-05,6.63251306516245e-06,6.81371012161154e-06,-3.41536015042194e-08,1.47043454944873e-07
0.161,6.66666666666667e-06,15000,6.66666573294694e-05,6.5333194343772e-05,6.813769155652e-05,6.53329432818995e-06,6.81375269236041e-06,-1.33372338476717e-07,1.4708602569374e-07
0.162,6.66666666666667e-06,15000,6.66666573294694e-05,6.48465488912247e-05,6.81386757328475e-05,6.48463999823399e-06,6.81385143880565e-06,-1.82026668432677e-07,1.47184772138983e-07
0.163,6.66666666666667e-06,15000,6.66666573294694e-05,7.13817531383363e-05,6.8139093665621e-05,7.13816787735975e-06,6.81389337257977e-06,4.71501210693084e-07,1.472267059131e-07
0.164,6.66666666666667e-06,15000,6.66666573294694e-05,6.98229230894812e-05,6.8139459906556e-05,6.98227393544636e-06,6.81393012021707e-06,3.15607268779695e-07,1.47263453550406e-07
0.165,6.66666666666667e-06,15000,6.66666573294694e-05,6.74084594558232e-05,6.81399370965108e-05,6.74081114035739e-06,6.81397800077739e-06,7.41444736907271e-08,1.47311334110721e-07
0.166,6.66666666666667e-06,15000,6.66666573294694e-05,6.4605674193393e-05,6.81396942350339e-05,6.4605381114616e-06,6.81395363231866e-06,-2.06128555205067e-07,1.4728696565199e-07
0.167,6.66666666666667e-06,15000,6.66666573294694e-05,6.53086863922529e-05,6.81390625888301e-05,6.53083877211237e-06,6.81389025443581e-06,-1.35827894554299e-07,1.4722358776914e-07
0.168,6.66666666666667e-06,15000,6.66666573294694e-05,6.65444461068885e-05,6.81405981977136e-05,6.65441776758814e-06,6.81404433584224e-06,-1.22488990785226e-08,1.47377669175572e-07
0.169,6.66666666666667e-06,15000,6.66666573294694e-05,6.82802173424571e-05,6.81412675131915e-05,6.82799149179675e-06,6.81411149644532e-06,1.61324825130085e-07,1.47444829778653e-07
0.17,6.66666666666667e-06,15000,6.66666573294694e-05,6.44760927595649e-05,6.81409431204235e-05,6.44759665448757e-06,6.81407894598845e-06,-2.19070012179093e-07,1.47412279321786e-07
0.171,6.66666666666667e-06,15000,6.66666573294694e-05,6.26890257445521e-05,6.81421379383262e-05,6.26888185199033e-06,6.81419883881884e-06,-3.97784814676339e-07,1.47532172152177e-07
0.172,6.66666666666667e-06,15000,6.66666573294694e-05,6.42685653009411e-05,6.81417404253558e-05,6.42683622360795e-06,6.81415895030144e-06,-2.39830443058718e-07,1.47492283634778e-07
0.173,6.66666666666667e-06,15000,6.66666573294694e-05,6.74642455583888e-05,6.81421316537602e-05,6.74639578512951e-06,6.81419820818919e-06,7.97291184628461e-08,1.47531541522522e-07
0.174,6.66666666666667e-06,15000,6.66666573294694e-05,6.75690572472398e-05,6.81431009333885e-05,6.7569006298428e-06,6.81429547268429e-06,9.02339631761296e-08,1.47628806017624e-07
0.175,6.66666666666667e-06,15000,6.66666573294694e-05,6.76783186577077e-05,6.81430102963833e-05,6.76779844139303e-06,6.81428637739707e-06,1.01131774726363e-07,1.47619710730408e-07
0.176,6.66666666666667e-06,15000,6.66666573294694e-05,6.66365634160533e-05,6.81432489913856e-05,6.6636528071889e-06,6.81431033013395e-06,-3.01385947776745e-09,1.47643663467286e-07
0.177,6.66666666666667e-06,15000,6.66666573294694e-05,6.720037497861e-05,6.81437415771499e-05,6.72002104424289e-06,6.81435976101501e-06,5.33543775762206e-08,1.47693094348341e-07
0.178,6.66666666666667e-06,15000,6.66666573294694e-05,6.60190582281699e-05,6.81455207341725e-05,6.60190465417205e-06,6.81453830503265e-06,-6.47620124946144e-08,1.47871638365984e-07
0.179,6.66666666666667e-06,15000,6.66666573294694e-05,6.84182905956387e-05,6.81462999106908e-05,6.84180279295248e-06,6.81461650079934e-06,1.75136126285809e-07,1.47949834132677e-07
0.18,6.66666666666667e-06,15000,6.66666573294694e-05,6.44344309221241e-05,6.8146504844904e-05,6.44341817475308e-06,6.81463706766679e-06,-2.2324849191359e-07,1.47970401000122e-07
0.181,6.66666666666667e-06,15000,6.66666573294694e-05,6.76912484749446e-05,6.81468261711235e-05,6.76909039720226e-06,6.8146693156984e-06,1.02423730535598e-07,1.4800264903173e-07
0.182,6.66666666666667e-06,15000,6.66666573294694e-05,6.53560352958115e-05,6.81471108629847e-05,6.53558452349065e-06,6.81469788739133e-06,-1.31082143176021e-07,1.48031220724659e-07
0.183,6.66666666666667e-06,15000,6.66666573294694e-05,6.62779859078554e-05,6.81484556366973e-05,6.62778282714819e-06,6.81483285220369e-06,-3.88838395184732e-08,1.48166185537022e-07
0.184,6.66666666666667e-06,15000,6.66666573294694e-05,6.78698911336415e-05,6.81487373504282e-05,6.7869891061988e-06,6.81486112636702e-06,1.20322439532136e-07,1.48194459700351e-07
0.185,6.66666666666667e-06,15000,6.66666573294694e-05,6.87425331644115e-05,6.81486805295237e-05,6.87422883045932e-06,6.81485542352516e-06,2.07562163792655e-07,1.48188756858498e-07
0.186,6.66666666666667e-06,15000,6.66666573294694e-05,6.48787170721339e-05,6.81493127890296e-05,6.48784746877613e-06,6.81491888091927e-06,-1.78819197890535e-07,1.48252214252608e-07
0.187,6.66666666666667e-06,15000,6.66666573294694e-05,6.91419029583868e-05,6.81497212644111e-05,6.91418693078265e-06,6.8149598786114e-06,2.47520264115979e-07,1.48293211944738e-07
0.188,6.66666666666667e-06,15000,6.66666573294694e-05,6.80669022298637e-05,6.81507216591715e-05,6.80665760770384e-06,6.81506028791213e-06,1.39990941037172e-07,1.48393621245466e-07
0.189,6.66666666666667e-06,15000,6.66666573294694e-05,6.67634272159041e-05,6.81518323606905e-05,6.67630856230747e-06,6.81517177213298e-06,9.64189564080829e-09,1.48505105466316e-07
0.19,6.66666666666667e-06,15000,6.66666573294694e-05,6.65363534525189e-05,6.81530275698386e-05,6.65360686667031e-06,6.81529174269548e-06,-1.30597999963525e-08,1.48625076028816e-07
0.191,6.66666666666667e-06,15000,6.66666573294694e-05,6.64973922079764e-05,6.81539292050016e-05,6.64970563286734e-06,6.81538224820951e-06,-1.69610337993242e-08,1.48715581542845e-07
0.192,6.66666666666667e-06,15000,6.66666573294694e-05,6.63453235983723e-05,6.815482072379e-05,6.63452250437364e-06,6.81547174061237e-06,-3.21441622930217e-08,1.48805073945704e-07
0.193,6.66666666666667e-06,15000,6.66666573294694e-05,6.693096111119e-05,6.81565574675052e-05,6.69309535336617e-06,6.81564608509852e-06,2.64286866995014e-08,1.48979418431849e-07
0.194,6.66666666666667e-06,15000,6.66666573294694e-05,6.69827311660416e-05,6.81562554948443e-05,6.69825536472298e-06,6.81561577067704e-06,3.15886980563126e-08,1.48949104010374e-07
0.195,6.66666666666667e-06,15000,6.66666573294694e-05,6.83723173786929e-05,6.81564944497614e-05,6.83719794691465e-06,6.81563975885307e-06,1.70531280247988e-07,1.48973092186405e-07
0.196,6.66666666666667e-06,15000,6.66666573294694e-05,6.96295452566688e-05,6.81558376483506e-05,6.96291894819237e-06,6.8155738243618e-06,2.96252281525702e-07,1.48907157695135e-07
0.197,6.66666666666667e-06,15000,6.66666573294694e-05,6.77310129530875e-05,6.81569188187837e-05,6.7730667828895e-06,6.8156823607731e-06,1.06400116222833e-07,1.49015694106434e-07
0.198,6.66666666666667e-06,15000,6.66666573294694e-05,6.65196150029231e-05,6.81574031029969e-05,6.65193026593022e-06,6.81573097816119e-06,-1.47364007364511e-08,1.49064311494524e-07
0.199,6.66666666666667e-06,15000,6.66666573294694e-05,6.80169594498723e-05,6.81576742632092e-05,6.80166081747465e-06,6.81575820029152e-06,1.34994150807979e-07,1.4909153362485e-07
0.2,6.66666666666667e-06,15000,6.66666573294694e-05,6.72260926745197e-05,6.81570019074135e-05,6.72260231571855e-06,6.81569070200781e-06,5.59356490518848e-08,1.49024035341147e-07
0.201,6.66666666666667e-06,15000,6.66666573294694e-05,6.5053497246423e-05,6.81575938900304e-05,6.50533030236061e-06,6.81575013149973e-06,-1.61336364306056e-07,1.4908346483306e-07
0.202,6.66666666666667e-06,15000,6.66666573294694e-05,6.86011022205792e-05,6.81578917969348e-05,6.86007900632562e-06,6.81578003894552e-06,1.93412339658953e-07,1.49113372278855e-07
0.203,6.66666666666667e-06,15000,6.66666573294694e-05,6.74514723444979e-05,6.81574637587134e-05,6.74511626536762e-06,6.81573706744947e-06,7.84495987009491e-08,1.49070400782798e-07
0.204,6.66666666666667e-06,15000,6.66666573294694e-05,6.71445958204767e-05,6.81571671095086e-05,6.71442932616856e-06,6.81570728664151e-06,4.77626595018941e-08,1.49040619974846e-07
0.205,6.66666666666667e-06,15000,6.66666573294694e-05,6.78268571655381e-05,6.81571329497151e-05,6.78267028198105e-06,6.81570385733418e-06,1.16003615314387e-07,1.49037190667513e-07
0.206,6.66666666666667e-06,15000,6.66666573294694e-05,6.73731165267234e-05,6.8157437962425e-05,6.73727780620045e-06,6.81573447773284e-06,7.06111395337786e-08,1.49067811066177e-07
0.207,6.66666666666667e-06,15000,6.66666573294694e-05,6.52186255400128e-05,6.81568172397407e-05,6.52183102438111e-06,6.81567216332086e-06,-1.44835642285554e-07,1.4900549665419e-07
0.208,6.66666666666667e-06,15000,6.66666573294694e-05,6.66160528700778e-05,6.81571679115331e-05,6.66160153656899e-06,6.81570736715693e-06,-5.06513009767359e-09,1.49040700490266e-07
0.209,6.66666666666667e-06,15000,6.66666573294694e-05,6.66463866098779e-05,6.81580462839829e-05,6.66463104123095e-06,6.81579554830007e-06,-2.03562543571216e-09,1.49128881633407e-07
0.21,6.66666666666667e-06,15000,6.66666573294694e-05,6.59558858744997e-05,6.81582680669465e-05,6.59556763527927e-06,6.81581781378914e-06,-7.10990313873918e-08,1.49151147122471e-07
0.211,6.66666666666667e-06,15000,6.66666573294694e-05,6.99248478440034e-05,6.8158277538193e-05,6.99244876854454e-06,6.8158187646406e-06,3.25782101877869e-07,1.49152097973933e-07
0.212,6.66666666666667e-06,15000,6.66666573294694e-05,6.53422327994907e-05,6.8158949495101e-05,6.53420039571719e-06,6.81588622541431e-06,-1.32466270949477e-07,1.49219558747647e-07
0.213,6.66666666666667e-06,15000,6.66666573294694e-05,6.60457170471948e-05,6.81601476615553e-05,6.60455969766032e-06,6.81600651804271e-06,-6.21069690063476e-08,1.4933985137604e-07
0.214,6.66666666666667e-06,15000,6.66666573294694e-05,6.56379432598602e-05,6.81603232886784e-05,6.56376972018981e-06,6.81602415088136e-06,-1.02896946476853e-07,1.49357484214696e-07
0.215,6.66666666666667e-06,15000,6.66666573294694e-05,6.48107966038914e-05,6.81604857967402e-05,6.48107887763061e-06,6.81604046665683e-06,-1.85587789036057e-07,1.49373799990164e-07
0.216,6.66666666666667e-06,15000,6.66666573294694e-05,6.6571696101624e-05,6.81600090350448e-05,6.65714972805466e-06,6.81599260010376e-06,-9.51693861200831e-09,1.4932593343709e-07
0.217,6.66666666666667e-06,15000,6.66666573294694e-05,6.64262047413334e-05,6.81598350561485e-05,6.64258935391391e-06,6.81597513290718e-06,-2.4077312752755e-08,1.49308466240514e-07
0.218,6.66666666666667e-06,15000,6.66666573294694e-05,6.96604751459999e-05,6.81607056027044e-05,6.96601482419417e-06,6.816062535254e-06,2.99348157527502e-07,1.49395868587335e-07
0.219,6.66666666666667e-06,15000,6.66666573294694e-05,6.64733944742589e-05,6.81611015444587e-05,6.64730498834581e-06,6.81610228830787e-06,-1.93616783208521e-08,1.494356216412e-07
0.22,6.66666666666667e-06,15000,6.66666573294694e-05,6.50136877222692e-05,6.81620760804028e-05,6.50133997167353e-06,6.81620013492682e-06,-1.65326694993136e-07,1.49533468260154e-07
